Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Dew Point Units,DHI Units,DNI Units,GHI Units,Temperature Units,Pressure Units,Wind Direction Units,Wind Speed Units,Surface Albedo Units,Version
NSRDB,560212,-,-,-,43.17,-102.1,-7,1066,-7,c,w/m2,w/m2,w/m2,c,mbar,Degrees,m/s,N/A,3.2.0
Year,Month,Day,Hour,Minute,Temperature,GHI
2003,2,6,20,30,-14,0
2003,2,6,21,30,-15,0
2003,2,6,22,30,-15,0
2003,2,6,23,30,-16,0
2003,2,7,0,30,-16,0
2003,2,7,1,30,-16,0
2003,2,7,2,30,-15,0
2003,2,7,3,30,-15,0
2003,2,7,4,30,-15,0
2003,2,7,5,30,-15,0
2003,2,7,6,30,-14,0
2003,2,7,7,30,-11,66
2003,2,7,8,30,-8,242
2003,2,7,9,30,-5,405
2003,2,7,10,30,-2,525
2003,2,7,11,30,0,590
2003,2,7,12,30,0,592
2003,2,7,13,30,1,530
2003,2,7,14,30,1,411
2003,2,7,15,30,0,114
2003,2,7,16,30,-1,74
2003,2,7,17,30,-2,0
2003,2,7,18,30,-3,0
2003,2,7,19,30,-3,0
2003,2,7,20,30,-3,0
2003,2,7,21,30,-3,0
2003,2,7,22,30,-3,0
2003,2,7,23,30,-3,0
2003,2,8,0,30,-3,0
2003,2,8,1,30,-3,0
2003,2,8,2,30,-4,0
2003,2,8,3,30,-4,0
2003,2,8,4,30,-5,0
2003,2,8,5,30,-6,0
2003,2,8,6,30,-6,0
2003,2,8,7,30,-5,18
2003,2,8,8,30,-3,35
2003,2,8,9,30,-2,166
2003,2,8,10,30,-2,221
2003,2,8,11,30,-2,265
2003,2,8,12,30,-2,584
2003,2,8,13,30,-2,130
2003,2,8,14,30,-2,342
2003,2,8,15,30,-3,197
2003,2,8,16,30,-5,58
2003,2,8,17,30,-6,0
2003,2,8,18,30,-7,0
2003,2,8,19,30,-8,0
2003,2,8,20,30,-9,0
2003,2,8,21,30,-9,0
2003,2,8,22,30,-10,0
2003,2,8,23,30,-10,0
2003,2,9,0,30,-10,0
2003,2,9,1,30,-11,0
2003,2,9,2,30,-11,0
2003,2,9,3,30,-11,0
2003,2,9,4,30,-10,0
2003,2,9,5,30,-10,0
2003,2,9,6,30,-9,0
2003,2,9,7,30,-7,67
2003,2,9,8,30,-4,241
2003,2,9,9,30,-2,401
2003,2,9,10,30,-1,198
2003,2,9,11,30,0,327
2003,2,9,12,30,0,440
2003,2,9,13,30,0,289
2003,2,9,14,30,0,414
2003,2,9,15,30,0,152
2003,2,9,16,30,-1,5
2003,2,9,17,30,-3,0
2003,2,9,18,30,-4,0
2003,2,9,19,30,-5,0
2003,2,9,20,30,-5,0
2003,2,9,21,30,-5,0
2003,2,9,22,30,-5,0
2003,2,9,23,30,-5,0
2003,2,10,0,30,-6,0
2003,2,10,1,30,-6,0
2003,2,10,2,30,-6,0
2003,2,10,3,30,-7,0
2003,2,10,4,30,-7,0
2003,2,10,5,30,-7,0
2003,2,10,6,30,-6,0
2003,2,10,7,30,-5,19
2003,2,10,8,30,-4,27
2003,2,10,9,30,-2,144
2003,2,10,10,30,-1,189
2003,2,10,11,30,-1,180
2003,2,10,12,30,-1,263
2003,2,10,13,30,-1,131
2003,2,10,14,30,-2,80
2003,2,10,15,30,-3,138
2003,2,10,16,30,-5,58
2003,2,10,17,30,-6,0
2003,2,10,18,30,-7,0
2003,2,10,19,30,-6,0
2003,2,10,20,30,-5,0
2003,2,10,21,30,-5,0
2003,2,10,22,30,-5,0
2003,2,10,23,30,-5,0
2003,2,11,0,30,-5,0
2003,2,11,1,30,-5,0
2003,2,11,2,30,-5,0
2003,2,11,3,30,-5,0
2003,2,11,4,30,-4,0
2003,2,11,5,30,-4,0
2003,2,11,6,30,-4,0
2003,2,11,7,30,-3,59
2003,2,11,8,30,-1,27
2003,2,11,9,30,1,140
2003,2,11,10,30,2,240
2003,2,11,11,30,3,97
2003,2,11,12,30,2,366
2003,2,11,13,30,1,342
2003,2,11,14,30,0,174
2003,2,11,15,30,0,27
2003,2,11,16,30,-2,15
2003,2,11,17,30,-3,0
2003,2,11,18,30,-4,0
2003,2,11,19,30,-4,0
2003,2,11,20,30,-4,0
2003,2,11,21,30,-4,0
2003,2,11,22,30,-4,0
2003,2,11,23,30,-4,0
2003,2,12,0,30,-5,0
2003,2,12,1,30,-5,0
2003,2,12,2,30,-6,0
2003,2,12,3,30,-6,0
2003,2,12,4,30,-7,0
2003,2,12,5,30,-7,0
2003,2,12,6,30,-6,0
2003,2,12,7,30,-4,80
2003,2,12,8,30,-1,257
2003,2,12,9,30,0,420
2003,2,12,10,30,2,540
2003,2,12,11,30,4,605
2003,2,12,12,30,5,609
2003,2,12,13,30,5,551
2003,2,12,14,30,4,436
2003,2,12,15,30,2,277
2003,2,12,16,30,0,98
2003,2,12,17,30,0,0
2003,2,12,18,30,-1,0
2003,2,12,19,30,-2,0
2003,2,12,20,30,-3,0
2003,2,12,21,30,-2,0
2003,2,12,22,30,-2,0
2003,2,12,23,30,-2,0
2003,2,13,0,30,-2,0
2003,2,13,1,30,-3,0
2003,2,13,2,30,-3,0
2003,2,13,3,30,-4,0
2003,2,13,4,30,-4,0
2003,2,13,5,30,-4,0
2003,2,13,6,30,-4,0
2003,2,13,7,30,-1,87
2003,2,13,8,30,0,266
2003,2,13,9,30,2,427
2003,2,13,10,30,5,544
2003,2,13,11,30,8,603
2003,2,13,12,30,9,603
2003,2,13,13,30,9,542
2003,2,13,14,30,7,424
2003,2,13,15,30,4,147
2003,2,13,16,30,1,78
2003,2,13,17,30,1,0
2003,2,13,18,30,0,0
2003,2,13,19,30,0,0
2003,2,13,20,30,0,0
2003,2,13,21,30,0,0
2003,2,13,22,30,0,0
2003,2,13,23,30,0,0
2003,2,14,0,30,0,0
2003,2,14,1,30,0,0
2003,2,14,2,30,0,0
2003,2,14,3,30,0,0
2003,2,14,4,30,0,0
2003,2,14,5,30,-1,0
2003,2,14,6,30,-2,0
2003,2,14,7,30,-2,36
2003,2,14,8,30,-2,80
2003,2,14,9,30,-2,78
2003,2,14,10,30,-2,277
2003,2,14,11,30,-2,298
2003,2,14,12,30,-2,245
2003,2,14,13,30,-2,325
2003,2,14,14,30,-3,236
2003,2,14,15,30,-4,165
2003,2,14,16,30,-5,33
2003,2,14,17,30,-6,0
2003,2,14,18,30,-6,0
2003,2,14,19,30,-7,0
2003,2,14,20,30,-7,0
2003,2,14,21,30,-7,0
2003,2,14,22,30,-7,0
2003,2,14,23,30,-7,0
2003,2,15,0,30,-7,0
2003,2,15,1,30,-7,0
2003,2,15,2,30,-8,0
2003,2,15,3,30,-8,0
2003,2,15,4,30,-8,0
2003,2,15,5,30,-8,0
2003,2,15,6,30,-8,0
2003,2,15,7,30,-7,39
2003,2,15,8,30,-5,119
2003,2,15,9,30,-4,193
2003,2,15,10,30,-2,235
2003,2,15,11,30,0,415
2003,2,15,12,30,0,482
2003,2,15,13,30,0,412
2003,2,15,14,30,0,324
2003,2,15,15,30,0,229
2003,2,15,16,30,-1,75
2003,2,15,17,30,-2,0
2003,2,15,18,30,-2,0
2003,2,15,19,30,-3,0
2003,2,15,20,30,-3,0
2003,2,15,21,30,-4,0
2003,2,15,22,30,-4,0
2003,2,15,23,30,-4,0
2003,2,16,0,30,-4,0
2003,2,16,1,30,-5,0
2003,2,16,2,30,-5,0
2003,2,16,3,30,-5,0
2003,2,16,4,30,-5,0
2003,2,16,5,30,-6,0
2003,2,16,6,30,-5,0
2003,2,16,7,30,-3,93
2003,2,16,8,30,0,270
2003,2,16,9,30,3,430
2003,2,16,10,30,6,548
2003,2,16,11,30,8,607
2003,2,16,12,30,9,610
2003,2,16,13,30,9,553
2003,2,16,14,30,8,442
2003,2,16,15,30,6,242
2003,2,16,16,30,3,87
2003,2,16,17,30,1,0
2003,2,16,18,30,1,0
2003,2,16,19,30,1,0
2003,2,16,20,30,1,0
2003,2,16,21,30,1,0
2003,2,16,22,30,1,0
2003,2,16,23,30,1,0
2003,2,17,0,30,1,0
2003,2,17,1,30,2,0
2003,2,17,2,30,2,0
2003,2,17,3,30,1,0
2003,2,17,4,30,0,0
2003,2,17,5,30,0,0
2003,2,17,6,30,0,0
2003,2,17,7,30,2,3
2003,2,17,8,30,3,41
2003,2,17,9,30,4,176
2003,2,17,10,30,5,193
2003,2,17,11,30,7,455
2003,2,17,12,30,8,617
2003,2,17,13,30,8,428
2003,2,17,14,30,7,450
2003,2,17,15,30,4,293
2003,2,17,16,30,1,114
2003,2,17,17,30,0,0
2003,2,17,18,30,-1,0
2003,2,17,19,30,0,0
2003,2,17,20,30,0,0
2003,2,17,21,30,0,0
2003,2,17,22,30,-1,0
2003,2,17,23,30,-2,0
2003,2,18,0,30,-2,0
2003,2,18,1,30,-2,0
2003,2,18,2,30,-2,0
2003,2,18,3,30,-2,0
2003,2,18,4,30,-3,0
2003,2,18,5,30,-3,0
2003,2,18,6,30,-2,0
2003,2,18,7,30,0,104
2003,2,18,8,30,2,284
2003,2,18,9,30,3,444
2003,2,18,10,30,4,562
2003,2,18,11,30,5,620
2003,2,18,12,30,5,621
2003,2,18,13,30,5,151
2003,2,18,14,30,4,451
2003,2,18,15,30,2,296
2003,2,18,16,30,0,118
2003,2,18,17,30,0,0
2003,2,18,18,30,0,0
2003,2,18,19,30,0,0
2003,2,18,20,30,-1,0
2003,2,18,21,30,-1,0
2003,2,18,22,30,-2,0
2003,2,18,23,30,-3,0
2003,2,19,0,30,-3,0
2003,2,19,1,30,-3,0
2003,2,19,2,30,-3,0
2003,2,19,3,30,-3,0
2003,2,19,4,30,-3,0
2003,2,19,5,30,-3,0
2003,2,19,6,30,-2,0
2003,2,19,7,30,0,110
2003,2,19,8,30,3,292
2003,2,19,9,30,6,455
2003,2,19,10,30,7,575
2003,2,19,11,30,8,638
2003,2,19,12,30,9,640
2003,2,19,13,30,9,581
2003,2,19,14,30,8,469
2003,2,19,15,30,5,310
2003,2,19,16,30,1,127
2003,2,19,17,30,0,0
2003,2,19,18,30,0,0
2003,2,19,19,30,-1,0
2003,2,19,20,30,-1,0
2003,2,19,21,30,-1,0
2003,2,19,22,30,-1,0
2003,2,19,23,30,-1,0
2003,2,20,0,30,-2,0
2003,2,20,1,30,-2,0
2003,2,20,2,30,-2,0
2003,2,20,3,30,-2,0
2003,2,20,4,30,-3,0
2003,2,20,5,30,-2,0
2003,2,20,6,30,-1,0
2003,2,20,7,30,0,70
2003,2,20,8,30,3,246
2003,2,20,9,30,6,381
2003,2,20,10,30,9,581
2003,2,20,11,30,10,580
2003,2,20,12,30,10,613
2003,2,20,13,30,10,580
2003,2,20,14,30,9,466
2003,2,20,15,30,6,307
2003,2,20,16,30,2,126
2003,2,20,17,30,0,0
2003,2,20,18,30,0,0
2003,2,20,19,30,-1,0
2003,2,20,20,30,0,0
2003,2,20,21,30,0,0
2003,2,20,22,30,0,0
2003,2,20,23,30,-1,0
2003,2,21,0,30,-2,0
2003,2,21,1,30,-2,0
2003,2,21,2,30,-1,0
2003,2,21,3,30,-1,0
2003,2,21,4,30,-1,0
2003,2,21,5,30,-1,0
2003,2,21,6,30,0,0
2003,2,21,7,30,0,67
2003,2,21,8,30,1,214
2003,2,21,9,30,3,383
2003,2,21,10,30,4,571
2003,2,21,11,30,5,635
2003,2,21,12,30,6,518
2003,2,21,13,30,5,392
2003,2,21,14,30,4,406
2003,2,21,15,30,2,150
2003,2,21,16,30,0,6
2003,2,21,17,30,-1,0
2003,2,21,18,30,-3,0
2003,2,21,19,30,-5,0
2003,2,21,20,30,-6,0
2003,2,21,21,30,-7,0
2003,2,21,22,30,-7,0
2003,2,21,23,30,-7,0
2003,2,22,0,30,-7,0
2003,2,22,1,30,-7,0
2003,2,22,2,30,-8,0
2003,2,22,3,30,-8,0
2003,2,22,4,30,-8,0
2003,2,22,5,30,-8,0
2003,2,22,6,30,-8,0
2003,2,22,7,30,-8,16
2003,2,22,8,30,-7,48
2003,2,22,9,30,-6,114
2003,2,22,10,30,-4,172
2003,2,22,11,30,-3,179
2003,2,22,12,30,-3,180
2003,2,22,13,30,-3,177
2003,2,22,14,30,-4,227
2003,2,22,15,30,-6,159
2003,2,22,16,30,-7,47
2003,2,22,17,30,-9,0
2003,2,22,18,30,-10,0
2003,2,22,19,30,-11,0
2003,2,22,20,30,-12,0
2003,2,22,21,30,-13,0
2003,2,22,22,30,-13,0
2003,2,22,23,30,-13,0
2003,2,23,0,30,-14,0
2003,2,23,1,30,-14,0
2003,2,23,2,30,-15,0
2003,2,23,3,30,-15,0
2003,2,23,4,30,-16,0
2003,2,23,5,30,-16,0
2003,2,23,6,30,-16,0
2003,2,23,7,30,-15,10
2003,2,23,8,30,-15,131
2003,2,23,9,30,-14,65
2003,2,23,10,30,-14,208
2003,2,23,11,30,-13,239
2003,2,23,12,30,-13,364
2003,2,23,13,30,-13,341
2003,2,23,14,30,-14,353
2003,2,23,15,30,-14,253
2003,2,23,16,30,-15,26
2003,2,23,17,30,-16,0
2003,2,23,18,30,-17,0
2003,2,23,19,30,-17,0
2003,2,23,20,30,-17,0
2003,2,23,21,30,-17,0
2003,2,23,22,30,-18,0
2003,2,23,23,30,-18,0
2003,2,24,0,30,-18,0
2003,2,24,1,30,-19,0
2003,2,24,2,30,-19,0
2003,2,24,3,30,-20,0
2003,2,24,4,30,-20,0
2003,2,24,5,30,-21,0
2003,2,24,6,30,-20,0
2003,2,24,7,30,-19,149
2003,2,24,8,30,-17,350
2003,2,24,9,30,-15,525
2003,2,24,10,30,-13,652
2003,2,24,11,30,-12,720
2003,2,24,12,30,-11,721
2003,2,24,13,30,-10,657
2003,2,24,14,30,-10,533
2003,2,24,15,30,-10,361
2003,2,24,16,30,-12,162
2003,2,24,17,30,-14,0
2003,2,24,18,30,-15,0
2003,2,24,19,30,-16,0
2003,2,24,20,30,-16,0
2003,2,24,21,30,-16,0
2003,2,24,22,30,-16,0
2003,2,24,23,30,-16,0
2003,2,25,0,30,-16,0
2003,2,25,1,30,-15,0
2003,2,25,2,30,-15,0
2003,2,25,3,30,-15,0
2003,2,25,4,30,-15,0
2003,2,25,5,30,-15,0
2003,2,25,6,30,-14,0
2003,2,25,7,30,-11,150
2003,2,25,8,30,-7,349
2003,2,25,9,30,-5,525
2003,2,25,10,30,-3,653
2003,2,25,11,30,-1,721
2003,2,25,12,30,0,723
2003,2,25,13,30,0,658
2003,2,25,14,30,0,533
2003,2,25,15,30,-2,361
2003,2,25,16,30,-4,162
2003,2,25,17,30,-6,0
2003,2,25,18,30,-7,0
2003,2,25,19,30,-8,0
2003,2,25,20,30,-9,0
2003,2,25,21,30,-10,0
2003,2,25,22,30,-11,0
2003,2,25,23,30,-11,0
2003,2,26,0,30,-11,0
2003,2,26,1,30,-12,0
2003,2,26,2,30,-12,0
2003,2,26,3,30,-12,0
2003,2,26,4,30,-12,0
2003,2,26,5,30,-12,0
2003,2,26,6,30,-10,0
2003,2,26,7,30,-7,152
2003,2,26,8,30,-4,347
2003,2,26,9,30,-1,518
2003,2,26,10,30,1,642
2003,2,26,11,30,2,708
2003,2,26,12,30,3,710
2003,2,26,13,30,4,647
2003,2,26,14,30,3,525
2003,2,26,15,30,2,356
2003,2,26,16,30,0,161
2003,2,26,17,30,0,0
2003,2,26,18,30,-1,0
2003,2,26,19,30,-2,0
2003,2,26,20,30,-2,0
2003,2,26,21,30,-3,0
2003,2,26,22,30,-4,0
2003,2,26,23,30,-4,0
2003,2,27,0,30,-5,0
2003,2,27,1,30,-6,0
2003,2,27,2,30,-7,0
2003,2,27,3,30,-7,0
2003,2,27,4,30,-8,0
2003,2,27,5,30,-8,0
2003,2,27,6,30,-7,0
2003,2,27,7,30,-5,154
2003,2,27,8,30,-2,262
2003,2,27,9,30,0,435
2003,2,27,10,30,0,539
2003,2,27,11,30,1,600
2003,2,27,12,30,2,703
2003,2,27,13,30,2,638
2003,2,27,14,30,1,456
2003,2,27,15,30,0,201
2003,2,27,16,30,-1,75
2003,2,27,17,30,-2,0
2003,2,27,18,30,-2,0
2003,2,27,19,30,-2,0
2003,2,27,20,30,-3,0
2003,2,27,21,30,-3,0
2003,2,27,22,30,-3,0
2003,2,27,23,30,-3,0
2003,2,28,0,30,-3,0
2003,2,28,1,30,-3,0
2003,2,28,2,30,-3,0
2003,2,28,3,30,-4,0
2003,2,28,4,30,-4,0
2003,2,28,5,30,-5,0
2003,2,28,6,30,-4,0
2003,2,28,7,30,-3,60
2003,2,28,8,30,-1,217
2003,2,28,9,30,0,354
2003,2,28,10,30,2,505
2003,2,28,11,30,3,594
2003,2,28,12,30,3,630
2003,2,28,13,30,4,634
2003,2,28,14,30,3,514
2003,2,28,15,30,2,347
2003,2,28,16,30,0,157
2003,2,28,17,30,-4,0
2003,2,28,18,30,-5,0
2003,2,28,19,30,-5,0
2003,2,28,20,30,-5,0
2003,2,28,21,30,-5,0
2003,2,28,22,30,-5,0
2003,2,28,23,30,-5,0
2005,3,1,0,30,-5,0
2005,3,1,1,30,-5,0
2005,3,1,2,30,-5,0
2005,3,1,3,30,-4,0
2005,3,1,4,30,-4,0
2005,3,1,5,30,-3,0
2005,3,1,6,30,-2,0
2005,3,1,7,30,0,169
2005,3,1,8,30,3,360
2005,3,1,9,30,6,526
2005,3,1,10,30,7,645
2005,3,1,11,30,8,708
2005,3,1,12,30,9,708
2005,3,1,13,30,9,578
2005,3,1,14,30,8,528
2005,3,1,15,30,6,363
2005,3,1,16,30,3,138
2005,3,1,17,30,1,0
2005,3,1,18,30,1,0
2005,3,1,19,30,1,0
2005,3,1,20,30,1,0
2005,3,1,21,30,0,0
2005,3,1,22,30,0,0
2005,3,1,23,30,0,0
2005,3,2,0,30,0,0
2005,3,2,1,30,0,0
2005,3,2,2,30,0,0
2005,3,2,3,30,0,0
2005,3,2,4,30,0,0
2005,3,2,5,30,0,0
2005,3,2,6,30,1,0
2005,3,2,7,30,3,157
2005,3,2,8,30,6,342
2005,3,2,9,30,9,505
2005,3,2,10,30,11,625
2005,3,2,11,30,12,691
2005,3,2,12,30,12,539
2005,3,2,13,30,12,492
2005,3,2,14,30,11,421
2005,3,2,15,30,9,354
2005,3,2,16,30,5,168
2005,3,2,17,30,2,0
2005,3,2,18,30,0,0
2005,3,2,19,30,0,0
2005,3,2,20,30,0,0
2005,3,2,21,30,-1,0
2005,3,2,22,30,-1,0
2005,3,2,23,30,0,0
2005,3,3,0,30,0,0
2005,3,3,1,30,0,0
2005,3,3,2,30,0,0
2005,3,3,3,30,0,0
2005,3,3,4,30,-1,0
2005,3,3,5,30,-1,0
2005,3,3,6,30,0,0
2005,3,3,7,30,3,172
2005,3,3,8,30,6,361
2005,3,3,9,30,9,525
2005,3,3,10,30,11,644
2005,3,3,11,30,12,709
2005,3,3,12,30,13,710
2005,3,3,13,30,13,649
2005,3,3,14,30,12,530
2005,3,3,15,30,11,366
2005,3,3,16,30,7,177
2005,3,3,17,30,4,13
2005,3,3,18,30,4,0
2005,3,3,19,30,5,0
2005,3,3,20,30,4,0
2005,3,3,21,30,3,0
2005,3,3,22,30,1,0
2005,3,3,23,30,0,0
2005,3,4,0,30,0,0
2005,3,4,1,30,0,0
2005,3,4,2,30,-1,0
2005,3,4,3,30,-1,0
2005,3,4,4,30,-2,0
2005,3,4,5,30,-1,0
2005,3,4,6,30,0,13
2005,3,4,7,30,2,172
2005,3,4,8,30,6,358
2005,3,4,9,30,9,521
2005,3,4,10,30,10,640
2005,3,4,11,30,11,705
2005,3,4,12,30,12,706
2005,3,4,13,30,12,644
2005,3,4,14,30,11,527
2005,3,4,15,30,10,364
2005,3,4,16,30,6,177
2005,3,4,17,30,3,15
2005,3,4,18,30,2,0
2005,3,4,19,30,1,0
2005,3,4,20,30,0,0
2005,3,4,21,30,0,0
2005,3,4,22,30,0,0
2005,3,4,23,30,0,0
2005,3,5,0,30,0,0
2005,3,5,1,30,-1,0
2005,3,5,2,30,-1,0
2005,3,5,3,30,-1,0
2005,3,5,4,30,-1,0
2005,3,5,5,30,0,0
2005,3,5,6,30,1,16
2005,3,5,7,30,3,181
2005,3,5,8,30,7,369
2005,3,5,9,30,11,530
2005,3,5,10,30,14,644
2005,3,5,11,30,16,705
2005,3,5,12,30,17,703
2005,3,5,13,30,18,639
2005,3,5,14,30,17,485
2005,3,5,15,30,15,315
2005,3,5,16,30,12,141
2005,3,5,17,30,10,13
2005,3,5,18,30,9,0
2005,3,5,19,30,7,0
2005,3,5,20,30,5,0
2005,3,5,21,30,3,0
2005,3,5,22,30,2,0
2005,3,5,23,30,1,0
2005,3,6,0,30,1,0
2005,3,6,1,30,1,0
2005,3,6,2,30,0,0
2005,3,6,3,30,0,0
2005,3,6,4,30,0,0
2005,3,6,5,30,0,0
2005,3,6,6,30,1,19
2005,3,6,7,30,5,189
2005,3,6,8,30,9,381
2005,3,6,9,30,12,545
2005,3,6,10,30,15,660
2005,3,6,11,30,16,719
2005,3,6,12,30,16,716
2005,3,6,13,30,16,539
2005,3,6,14,30,14,496
2005,3,6,15,30,12,48
2005,3,6,16,30,10,72
2005,3,6,17,30,7,7
2005,3,6,18,30,5,0
2005,3,6,19,30,5,0
2005,3,6,20,30,5,0
2005,3,6,21,30,5,0
2005,3,6,22,30,4,0
2005,3,6,23,30,4,0
2005,3,7,0,30,3,0
2005,3,7,1,30,2,0
2005,3,7,2,30,1,0
2005,3,7,3,30,1,0
2005,3,7,4,30,0,0
2005,3,7,5,30,0,0
2005,3,7,6,30,0,10
2005,3,7,7,30,0,99
2005,3,7,8,30,1,44
2005,3,7,9,30,1,256
2005,3,7,10,30,2,172
2005,3,7,11,30,3,143
2005,3,7,12,30,3,81
2005,3,7,13,30,4,675
2005,3,7,14,30,4,551
2005,3,7,15,30,4,387
2005,3,7,16,30,2,159
2005,3,7,17,30,0,16
2005,3,7,18,30,0,0
2005,3,7,19,30,0,0
2005,3,7,20,30,1,0
2005,3,7,21,30,1,0
2005,3,7,22,30,0,0
2005,3,7,23,30,0,0
2005,3,8,0,30,0,0
2005,3,8,1,30,0,0
2005,3,8,2,30,0,0
2005,3,8,3,30,0,0
2005,3,8,4,30,-1,0
2005,3,8,5,30,-1,0
2005,3,8,6,30,0,1
2005,3,8,7,30,0,55
2005,3,8,8,30,0,277
2005,3,8,9,30,2,165
2005,3,8,10,30,4,234
2005,3,8,11,30,5,371
2005,3,8,12,30,5,302
2005,3,8,13,30,6,263
2005,3,8,14,30,6,91
2005,3,8,15,30,5,144
2005,3,8,16,30,4,13
2005,3,8,17,30,3,23
2005,3,8,18,30,2,0
2005,3,8,19,30,2,0
2005,3,8,20,30,1,0
2005,3,8,21,30,0,0
2005,3,8,22,30,0,0
2005,3,8,23,30,-1,0
2005,3,9,0,30,-2,0
2005,3,9,1,30,-3,0
2005,3,9,2,30,-4,0
2005,3,9,3,30,-4,0
2005,3,9,4,30,-4,0
2005,3,9,5,30,-3,0
2005,3,9,6,30,-1,5
2005,3,9,7,30,1,101
2005,3,9,8,30,3,262
2005,3,9,9,30,6,346
2005,3,9,10,30,7,416
2005,3,9,11,30,9,96
2005,3,9,12,30,12,285
2005,3,9,13,30,14,433
2005,3,9,14,30,15,534
2005,3,9,15,30,15,285
2005,3,9,16,30,12,95
2005,3,9,17,30,10,12
2005,3,9,18,30,9,0
2005,3,9,19,30,9,0
2005,3,9,20,30,8,0
2005,3,9,21,30,7,0
2005,3,9,22,30,5,0
2005,3,9,23,30,4,0
2005,3,10,0,30,4,0
2005,3,10,1,30,4,0
2005,3,10,2,30,4,0
2005,3,10,3,30,3,0
2005,3,10,4,30,2,0
2005,3,10,5,30,2,0
2005,3,10,6,30,3,16
2005,3,10,7,30,4,212
2005,3,10,8,30,5,406
2005,3,10,9,30,6,573
2005,3,10,10,30,7,693
2005,3,10,11,30,7,644
2005,3,10,12,30,7,459
2005,3,10,13,30,7,687
2005,3,10,14,30,7,445
2005,3,10,15,30,6,294
2005,3,10,16,30,5,144
2005,3,10,17,30,3,20
2005,3,10,18,30,2,0
2005,3,10,19,30,1,0
2005,3,10,20,30,0,0
2005,3,10,21,30,0,0
2005,3,10,22,30,-1,0
2005,3,10,23,30,-2,0
2005,3,11,0,30,-1,0
2005,3,11,1,30,-1,0
2005,3,11,2,30,0,0
2005,3,11,3,30,0,0
2005,3,11,4,30,-1,0
2005,3,11,5,30,0,0
2005,3,11,6,30,0,15
2005,3,11,7,30,3,181
2005,3,11,8,30,6,323
2005,3,11,9,30,9,456
2005,3,11,10,30,11,576
2005,3,11,11,30,13,722
2005,3,11,12,30,15,636
2005,3,11,13,30,16,671
2005,3,11,14,30,17,405
2005,3,11,15,30,16,333
2005,3,11,16,30,13,162
2005,3,11,17,30,10,24
2005,3,11,18,30,8,0
2005,3,11,19,30,7,0
2005,3,11,20,30,7,0
2005,3,11,21,30,8,0
2005,3,11,22,30,9,0
2005,3,11,23,30,9,0
2005,3,12,0,30,9,0
2005,3,12,1,30,8,0
2005,3,12,2,30,7,0
2005,3,12,3,30,6,0
2005,3,12,4,30,5,0
2005,3,12,5,30,5,0
2005,3,12,6,30,5,21
2005,3,12,7,30,5,166
2005,3,12,8,30,6,290
2005,3,12,9,30,6,422
2005,3,12,10,30,7,565
2005,3,12,11,30,8,587
2005,3,12,12,30,9,534
2005,3,12,13,30,9,378
2005,3,12,14,30,8,283
2005,3,12,15,30,7,222
2005,3,12,16,30,5,132
2005,3,12,17,30,3,20
2005,3,12,18,30,2,0
2005,3,12,19,30,1,0
2005,3,12,20,30,1,0
2005,3,12,21,30,1,0
2005,3,12,22,30,0,0
2005,3,12,23,30,0,0
2005,3,13,0,30,0,0
2005,3,13,1,30,0,0
2005,3,13,2,30,0,0
2005,3,13,3,30,0,0
2005,3,13,4,30,0,0
2005,3,13,5,30,-1,0
2005,3,13,6,30,-1,43
2005,3,13,7,30,0,168
2005,3,13,8,30,0,423
2005,3,13,9,30,0,428
2005,3,13,10,30,0,297
2005,3,13,11,30,1,592
2005,3,13,12,30,2,527
2005,3,13,13,30,1,557
2005,3,13,14,30,1,332
2005,3,13,15,30,0,414
2005,3,13,16,30,0,146
2005,3,13,17,30,0,24
2005,3,13,18,30,-1,0
2005,3,13,19,30,-2,0
2005,3,13,20,30,-2,0
2005,3,13,21,30,-2,0
2005,3,13,22,30,-3,0
2005,3,13,23,30,-3,0
2005,3,14,0,30,-4,0
2005,3,14,1,30,-4,0
2005,3,14,2,30,-5,0
2005,3,14,3,30,-5,0
2005,3,14,4,30,-6,0
2005,3,14,5,30,-5,0
2005,3,14,6,30,-4,1
2005,3,14,7,30,-2,45
2005,3,14,8,30,-1,202
2005,3,14,9,30,0,284
2005,3,14,10,30,0,382
2005,3,14,11,30,0,389
2005,3,14,12,30,0,618
2005,3,14,13,30,0,500
2005,3,14,14,30,0,456
2005,3,14,15,30,0,302
2005,3,14,16,30,-1,137
2005,3,14,17,30,-2,25
2005,3,14,18,30,-3,0
2005,3,14,19,30,-4,0
2005,3,14,20,30,-4,0
2005,3,14,21,30,-4,0
2005,3,14,22,30,-5,0
2005,3,14,23,30,-5,0
2005,3,15,0,30,-5,0
2005,3,15,1,30,-4,0
2005,3,15,2,30,-3,0
2005,3,15,3,30,-3,0
2005,3,15,4,30,-3,0
2005,3,15,5,30,-3,0
2005,3,15,6,30,-2,56
2005,3,15,7,30,0,176
2005,3,15,8,30,1,443
2005,3,15,9,30,2,607
2005,3,15,10,30,3,724
2005,3,15,11,30,3,785
2005,3,15,12,30,4,782
2005,3,15,13,30,5,715
2005,3,15,14,30,4,590
2005,3,15,15,30,3,420
2005,3,15,16,30,1,223
2005,3,15,17,30,0,40
2005,3,15,18,30,0,0
2005,3,15,19,30,-1,0
2005,3,15,20,30,-2,0
